ID	SITE	DATE	QUARTER	TRANSECT	SZ_CL	WS	WS-SEV
LUM01012	LUM	6/12/2012	2	2	4	WS	L
LUM01013	LUM	6/12/2012	2	2	4	WS	L
LUM01014	LUM	6/12/2012	2	2	5	WS	L
LUM01021	LUM	6/12/2012	2	2	2		
LUM01022	LUM	6/12/2012	2	2	4		
LUM01024	LUM	6/12/2012	2	2	3	WS	L
LUM01025	LUM	6/12/2012	2	2	4	WS	L
LUM01026	LUM	6/12/2012	2	2	1		
LUM01027	LUM	6/12/2012	2	2	1		
LUM01028	LUM	6/12/2012	2	2	1		
LUM01029	LUM	6/12/2012	2	2	1		
LUM01030	LUM	6/12/2012	2	2	1		
LUM01031	LUM	6/12/2012	2	2	2		
LUM01032	LUM	6/12/2012	2	2	4	WS	L
LUM01033	LUM	6/12/2012	2	2	3		
LUM01034	LUM	6/12/2012	2	2	1		
LUM01035	LUM	6/12/2012	2	2	1		
LUM01036	LUM	6/12/2012	2	2	1		
LUM01037	LUM	6/12/2012	2	2	1		
LUM01038	LUM	6/12/2012	2	2	1		
LUM01039	LUM	6/12/2012	2	2	1		
LUM01043	LUM	6/12/2012	2	2	2		
LUM01044	LUM	6/12/2012	2	2	2		
LUM01045	LUM	6/12/2012	2	2	3	WS	L
LUM01050	LUM	6/12/2012	2	2	4	WS	L
LUM01051	LUM	6/12/2012	2	2	4	WS	L
LUM01061	LUM	6/12/2012	2	3	2		
LUM01062	LUM	6/12/2012	2	3	3		
LUM01063	LUM	6/12/2012	2	3	3		
LUM01067	LUM	6/12/2012	2	3	2		
LUM01069	LUM	6/12/2012	2	3	2	WS	L
LUM01070	LUM	6/12/2012	2	3	2		
LUM01071	LUM	6/12/2012	2	3	3	WS	M
LUM01072	LUM	6/12/2012	2	3	6	WS	L
LUM01073	LUM	6/12/2012	2	3	4	WS	L
LUM01074	LUM	6/12/2012	2	3	5		
LUM01075	LUM	6/12/2012	2	3	2		
LUM01079	LUM	6/12/2012	2	3	5		
LUM01080	LUM	6/12/2012	2	3	1		
LUM01081	LUM	6/12/2012	2	3	1		
LUM01082	LUM	6/12/2012	2	3	1		
LUM01083	LUM	6/12/2012	2	3	1		
LUM01084	LUM	6/12/2012	2	3	1		
LUM01085	LUM	6/12/2012	2	3	1		
LUM01086	LUM	6/12/2012	2	3	1		
LUM01087	LUM	6/12/2012	2	3	1		
LUM01088	LUM	6/12/2012	2	3	1		
LUM01102	LUM	6/12/2012	2	3	3		
LUM01109	LUM	6/12/2012	2	3	5		
LUM01110	LUM	6/12/2012	2	3	4	WS	L
LUM01111	LUM	6/12/2012	2	3	4		
LUM01113	LUM	6/12/2012	2	3	2		
LUM01116	LUM	6/12/2012	2	3	3	WS	L
LUM01117	LUM	6/12/2012	2	3	3		
LUM01118	LUM	6/12/2012	2	3	5	WS	L
LUM01119	LUM	6/12/2012	2	3	2		
LUM01120	LUM	6/12/2012	2	3	4	WS	L
LUM01123	LUM	6/12/2012	2	3	4		
LUM01124	LUM	6/12/2012	2	3	3	WS	L
LUM01128	LUM	12/20/2012	4	1	1	WS	M
LUM01129	LUM	12/20/2012	4	1	1	WS	M
LUM01130	LUM	12/20/2012	4	1	1	WS	M
LUM01131	LUM	12/20/2012	4	1	1	WS	M
LUM01132	LUM	12/20/2012	4	1	1	WS	M
LUM01133	LUM	12/20/2012	4	1	1	WS	M
LUM01134	LUM	12/20/2012	4	1	1		
LUM01135	LUM	12/20/2012	4	1	1		
LUM01136	LUM	12/20/2012	4	1	1		
LUM01137	LUM	12/20/2012	4	1	1		
LUM01144	LUM	12/20/2012	4	1	1		
LUM01145	LUM	12/20/2012	4	1	1		
LUM01146	LUM	12/20/2012	4	1	1		
LUM01147	LUM	12/20/2012	4	1	5	WS	M
LUM01155	LUM	12/20/2012	4	1	1	WS	
LUM01156	LUM	12/20/2012	4	1	1	WS	
LUM01157	LUM	12/20/2012	4	1	1	WS	
LUM01158	LUM	12/20/2012	4	1	1		
LUM01159	LUM	12/20/2012	4	1	1		
LUM01160	LUM	12/20/2012	4	1	1		
LUM01161	LUM	12/20/2012	4	1	2		
LUM01162	LUM	12/20/2012	4	1	3	WS	L
LUM01163	LUM	12/20/2012	4	1	3	WS	L
LUM01170	LUM	12/20/2012	4	1	1		
LUM01171	LUM	12/20/2012	4	1	1		
LUM01172	LUM	12/20/2012	4	1	1		
LUM01173	LUM	12/20/2012	4	1	1		
LUM01174	LUM	12/20/2012	4	1	1		
LUM01175	LUM	12/20/2012	4	1	1		
LUM01176	LUM	12/20/2012	4	1	1		
LUM01177	LUM	12/20/2012	4	1	1		
LUM01178	LUM	12/20/2012	4	1	1		
LUM01179	LUM	12/20/2012	4	1	5	WS	
LUM01180	LUM	12/20/2012	4	1	2	WS	L
LUM01182	LUM	12/20/2012	4	1	2		
LUM01184	LUM	12/20/2012	4	1	1		
LUM01185	LUM	12/20/2012	4	1	1		
LUM01186	LUM	12/20/2012	4	1	1		
LUM01187	LUM	12/20/2012	4	1	1		
LUM01188	LUM	12/20/2012	4	1	1		
LUM01189	LUM	12/20/2012	4	1	3		
LUM01190	LUM	12/20/2012	4	1	3		
LUM01193	LUM	12/20/2012	4	1	1		
LUM01194	LUM	12/20/2012	4	1	1		
LUM01196	LUM	12/20/2012	4	2	5	WS	L
LUM01197	LUM	12/20/2012	4	2	4		
LUM01198	LUM	12/20/2012	4	2	5	WS	L
LUM01199	LUM	12/20/2012	4	2	4	WS	L
LUM01200	LUM	12/20/2012	4	2	1		
LUM01201	LUM	12/20/2012	4	2	1		
LUM01202	LUM	12/20/2012	4	2	1		
LUM01203	LUM	12/20/2012	4	2	5		
LUM01204	LUM	12/20/2012	4	2	2		
LUM01210	LUM	12/20/2012	4	2	1		
LUM01211	LUM	12/20/2012	4	2	1		
LUM01212	LUM	12/20/2012	4	2	1		
LUM01213	LUM	12/20/2012	4	2	1		
LUM01214	LUM	12/20/2012	4	2	2		
LUM01215	LUM	12/20/2012	4	2	4	WS	L
LUM01216	LUM	12/20/2012	4	2	3		
LUM01217	LUM	12/20/2012	4	2	2		
LUM01220	LUM	12/20/2012	4	2	3		
LUM01227	LUM	12/20/2012	4	2	5	WS	L
LUM01228	LUM	12/20/2012	4	2	5		
LUM01229	LUM	12/20/2012	4	2	4	WS	L
LUM01230	LUM	12/20/2012	4	2	4	WS	
LUM01231	LUM	12/20/2012	4	2	4	WS	L
LUM01232	LUM	12/20/2012	4	2	4	WS	L
LUM01233	LUM	12/20/2012	4	2	4	WS	L
LUM01234	LUM	12/20/2012	4	3	3		
LUM01241	LUM	12/20/2012	4	3	2		
LUM01242	LUM	12/20/2012	4	3	3		
LUM01243	LUM	12/20/2012	4	3	3		
LUM01248	LUM	12/20/2012	4	3	2		
LUM01250	LUM	12/20/2012	4	3	3		
LUM01251	LUM	12/20/2012	4	3	6	WS	L
LUM01252	LUM	12/20/2012	4	3	4	WS	L
LUM01253	LUM	12/20/2012	4	3	5		
LUM01254	LUM	12/20/2012	4	3	3		
LUM01256	LUM	12/20/2012	4	3	4		
LUM01257	LUM	12/20/2012	4	3	1		
LUM01258	LUM	12/20/2012	4	3	1		
LUM01259	LUM	12/20/2012	4	3	1		
LUM01260	LUM	12/20/2012	4	3	1		
LUM01261	LUM	12/20/2012	4	3	1		
LUM01262	LUM	12/20/2012	4	3	1		
LUM01263	LUM	12/20/2012	4	3	1		
LUM01264	LUM	12/20/2012	4	3	1		
LUM01265	LUM	12/20/2012	4	3	2		
LUM01276	LUM	5/3/2013	2	1	1	WS	M
LUM01277	LUM	5/3/2013	2	1	1	WS	M
LUM01278	LUM	5/3/2013	2	1	1		
LUM01288	LUM	5/3/2013	2	1	6	WS	M
LUM01291	LUM	5/3/2013	2	1	1	WS	M
LUM01292	LUM	5/3/2013	2	1	1		
LUM01293	LUM	5/3/2013	2	1	1		
LUM01294	LUM	5/3/2013	2	1	1		
LUM01295	LUM	5/3/2013	2	1	1		
LUM01296	LUM	5/3/2013	2	1	1		
LUM01297	LUM	5/3/2013	2	1	1		
LUM01298	LUM	5/3/2013	2	1	1		
LUM01299	LUM	5/3/2013	2	1	2	WS	M
LUM01310	LUM	5/3/2013	2	1	1	WS	M
LUM01311	LUM	5/3/2013	2	1	1		
LUM01312	LUM	5/3/2013	2	1	1		
LUM01313	LUM	5/3/2013	2	1	1		
LUM01314	LUM	5/3/2013	2	1	1		
LUM01315	LUM	5/3/2013	2	1	1		
LUM01316	LUM	5/3/2013	2	1	1		
LUM01317	LUM	5/3/2013	2	1	2		
LUM01318	LUM	5/3/2013	2	1	6	WS	L
LUM01319	LUM	5/3/2013	2	1	2		
LUM01320	LUM	5/3/2013	2	1	2	WS	L
LUM01321	LUM	5/3/2013	2	1	2	WS	L
LUM01322	LUM	5/3/2013	2	1	2	WS	L
LUM01323	LUM	5/3/2013	2	1	1		
LUM01324	LUM	5/3/2013	2	1	1		
LUM01325	LUM	5/3/2013	2	1	1		
LUM01326	LUM	5/3/2013	2	1	1		
LUM01327	LUM	5/3/2013	2	1	1		
LUM01328	LUM	5/3/2013	2	1	1		
LUM01329	LUM	5/3/2013	2	1	1		
LUM01330	LUM	5/3/2013	2	1	1		
LUM01331	LUM	5/3/2013	2	1	1		
LUM01332	LUM	5/3/2013	2	1	1		
LUM01333	LUM	5/3/2013	2	1	1		
LUM01334	LUM	5/3/2013	2	1	1		
LUM01335	LUM	5/3/2013	2	1	1		
LUM01336	LUM	5/3/2013	2	1	1		
LUM01338	LUM	5/3/2013	2	1	5	WS	L
LUM01339	LUM	5/3/2013	2	1	3	WS	L
LUM01340	LUM	5/3/2013	2	1	1		
LUM01341	LUM	5/3/2013	2	1	3	WS	L
LUM01342	LUM	5/3/2013	2	1	3	WS	L
LUM01438	LUM	5/3/2013	2	1	1		
LUM01440	LUM	5/3/2013	2	1	1		
LUM01441	LUM	5/3/2013	2	1	1		
LUM01442	LUM	5/3/2013	2	1	1		
LUM01443	LUM	5/3/2013	2	1	1	WS	L
LUM01444	LUM	5/3/2013	2	1	1		
LUM01445	LUM	5/3/2013	2	1	1		
LUM01446	LUM	5/3/2013	2	1	1		
LUM01447	LUM	5/3/2013	2	1	1		
LUM01455	LUM	5/3/2013	2	1	5	WS	M
LUM01457	LUM	5/3/2013	2	1	1		
LUM01458	LUM	5/3/2013	2	1	1		
LUM01459	LUM	5/3/2013	2	1	1		
LUM01462	LUM	5/3/2013	2	1	3	WS	M
LUM01463	LUM	5/3/2013	2	1	1		
LUM01464	LUM	5/3/2013	2	1	1		
LUM01465	LUM	5/3/2013	2	1	1		
LUM01345	LUM	5/3/2013	2	2	4	WS	L
LUM01346	LUM	5/3/2013	2	2	4	WS	L
LUM01348	LUM	5/3/2013	2	2	4	WS	L
LUM01349	LUM	5/3/2013	2	2	1		
LUM01350	LUM	5/3/2013	2	2	1		
LUM01351	LUM	5/3/2013	2	2	1		
LUM01352	LUM	5/3/2013	2	2	2		
LUM01353	LUM	5/3/2013	2	2	4	WS	L
LUM01354	LUM	5/3/2013	2	2	3	WS	L
LUM01361	LUM	5/3/2013	2	2	1		
LUM01362	LUM	5/3/2013	2	2	1		
LUM01363	LUM	5/3/2013	2	2	1		
LUM01364	LUM	5/3/2013	2	2	4	WS	L
LUM01367	LUM	5/3/2013	2	2	3		
LUM01368	LUM	5/3/2013	2	2	2		
LUM01369	LUM	5/3/2013	2	2	5		
LUM01375	LUM	5/3/2013	2	2	1		
LUM01376	LUM	5/3/2013	2	2	1		
LUM01377	LUM	5/3/2013	2	2	1		
LUM01380	LUM	5/3/2013	2	2	5	WS	L
LUM01381	LUM	5/3/2013	2	2	6	WS	
LUM01383	LUM	5/3/2013	2	2	4	WS	L
LUM01385	LUM	5/3/2013	2	2	5	WS	L
LUM01386	LUM	5/3/2013	2	2	3	WS	L
LUM01387	LUM	5/3/2013	2	2	4		
LUM01388	LUM	5/3/2013	2	2	3		
LUM01389	LUM	5/3/2013	2	2	2		
LUM01466	LUM	5/3/2013	2	2	5	WS	L
LUM01467	LUM	5/3/2013	2	2	5	WS	M
LUM01468	LUM	5/3/2013	2	2	1		
LUM01469	LUM	5/3/2013	2	2	1		
LUM01470	LUM	5/3/2013	2	2	1		
LUM01471	LUM	5/3/2013	2	2	1		
LUM01472	LUM	5/3/2013	2	2	1		
LUM01473	LUM	5/3/2013	2	2	1		
LUM01474	LUM	5/3/2013	2	2	1		
LUM01475	LUM	5/3/2013	2	2	1		
LUM01476	LUM	5/3/2013	2	2	1		
LUM01477	LUM	5/3/2013	2	2	1		
LUM01478	LUM	5/3/2013	2	2	2		
LUM01479	LUM	5/3/2013	2	2	3		
LUM01480	LUM	5/3/2013	2	2	5	WS	L
LUM01481	LUM	5/3/2013	2	2	3		
LUM01482	LUM	5/3/2013	2	2	1	WS	L
LUM01483	LUM	5/3/2013	2	2	3	WS	
LUM01491	LUM	5/3/2013	2	2	5	WS	M
LUM01492	LUM	5/3/2013	2	2	5	WS	M
LUM01398	LUM	5/3/2013	2	3	5		
LUM01399	LUM	5/3/2013	2	3	3		
LUM01400	LUM	5/3/2013	2	3	3		
LUM01401	LUM	5/3/2013	2	3	3		
LUM01402	LUM	5/3/2013	2	3	3		
LUM01403	LUM	5/3/2013	2	3	3		
LUM01404	LUM	5/3/2013	2	3	4	WS	L
LUM01405	LUM	5/3/2013	2	3	6		
LUM01407	LUM	5/3/2013	2	3	4		
LUM01408	LUM	5/3/2013	2	3	5		
LUM01413	LUM	5/3/2013	2	3	1		
LUM01414	LUM	5/3/2013	2	3	1		
LUM01415	LUM	5/3/2013	2	3	1		
LUM01416	LUM	5/3/2013	2	3	3		
LUM01417	LUM	5/3/2013	2	3	4		
LUM01418	LUM	5/3/2013	2	3	1		
LUM01419	LUM	5/3/2013	2	3	1		
LUM01420	LUM	5/3/2013	2	3	1		
LUM01421	LUM	5/3/2013	2	3	1		
LUM01422	LUM	5/3/2013	2	3	1		
LUM01423	LUM	5/3/2013	2	3	1		
LUM01424	LUM	5/3/2013	2	3	1		
LUM01425	LUM	5/3/2013	2	3	1		
LUM01426	LUM	5/3/2013	2	3	1		
LUM01427	LUM	5/3/2013	2	3	1		
LUM01428	LUM	5/3/2013	2	3	1		
LUM01525	LUM	5/3/2013	2	3	5	WS	L
LUM01526	LUM	5/3/2013	2	3	2		
LUM01527	LUM	5/3/2013	2	3	5	WS	L
LUM01530	LUM	5/3/2013	2	3	3	WS	L
LUM01533	LUM	5/3/2013	2	3	5	WS	L
LUM01535	LUM	5/3/2013	2	3	3		
LUM01538	LUM	5/3/2013	2	3	2		
LUM01543	LUM	5/3/2013	2	3	1		
LUM01544	LUM	5/3/2013	2	3	1		
LUM01548	LUM	8/31/2013	3	1	1		
LUM01549	LUM	8/31/2013	3	1	1		
LUM01550	LUM	8/31/2013	3	1	1		
LUM01555	LUM	8/31/2013	3	1	5		
LUM01560	LUM	8/31/2013	3	1	3		
LUM01561	LUM	8/31/2013	3	1	1		
LUM01562	LUM	8/31/2013	3	1	1		
LUM01563	LUM	8/31/2013	3	1	1		
LUM01564	LUM	8/31/2013	3	1	1		
LUM01565	LUM	8/31/2013	3	1	1		
LUM01566	LUM	8/31/2013	3	1	1		
LUM01567	LUM	8/31/2013	3	1	5		
LUM01571	LUM	8/31/2013	3	1	3		
LUM01572	LUM	8/31/2013	3	1	5	WS	L
LUM01573	LUM	8/31/2013	3	1	3		
LUM01574	LUM	8/31/2013	3	1	2		
LUM01575	LUM	8/31/2013	3	1	1		
LUM01576	LUM	8/31/2013	3	1	1		
LUM01577	LUM	8/31/2013	3	1	1		
LUM01578	LUM	8/31/2013	3	1	1		
LUM01584	LUM	8/31/2013	3	2	1		
LUM01585	LUM	8/31/2013	3	2	1		
LUM01586	LUM	8/31/2013	3	2	5	WS	L
LUM01587	LUM	8/31/2013	3	2	3	WS	L
LUM01588	LUM	8/31/2013	3	2	6		
LUM01590	LUM	8/31/2013	3	2	3	WS	L
LUM01591	LUM	8/31/2013	3	2	3		
LUM01592	LUM	8/31/2013	3	2	2		
LUM01593	LUM	8/31/2013	3	2	2		
LUM01594	LUM	8/31/2013	3	2	6		
LUM01595	LUM	8/31/2013	3	2	4	WS	L
LUM01596	LUM	8/31/2013	3	2	3		
LUM01597	LUM	8/31/2013	3	2	1		
LUM01598	LUM	8/31/2013	3	2	1		
LUM01599	LUM	8/31/2013	3	2	1		
LUM01600	LUM	8/31/2013	3	2	1		
LUM01605	LUM	8/31/2013	3	2	1		
LUM01606	LUM	8/31/2013	3	2	1		
LUM01607	LUM	8/31/2013	3	2	1		
LUM01608	LUM	8/31/2013	3	2	1		
LUM01609	LUM	8/31/2013	3	2	1		
LUM01611	LUM	8/31/2013	3	2	3	WS	L
LUM01612	LUM	8/31/2013	3	2	3	WS	L
LUM01613	LUM	8/31/2013	3	2	3		
LUM01614	LUM	8/31/2013	3	2	1		
LUM01615	LUM	8/31/2013	3	2	1		
LUM01616	LUM	8/31/2013	3	2	1		
LUM01617	LUM	8/31/2013	3	2	1		
LUM01618	LUM	8/31/2013	3	2	2		
LUM01619	LUM	8/31/2013	3	2	1		
LUM01620	LUM	8/31/2013	3	2	1		
LUM01621	LUM	8/31/2013	3	2	1		
LUM01624	LUM	8/31/2013	3	2	2		
LUM01625	LUM	8/31/2013	3	2	5		
LUM01626	LUM	8/31/2013	3	2	5		
LUM01627	LUM	8/31/2013	3	2	4		
LUM01638	LUM	8/31/2013	3	2	5	WS	L
LUM01639	LUM	8/31/2013	3	2	5		
LUM01642	LUM	8/31/2013	3	2	4	WS	L
LUM01643	LUM	8/31/2013	3	2	5		
LUM01645	LUM	8/31/2013	3	2	5		
LUM01647	LUM	8/31/2013	3	2	4		
LUM01648	LUM	8/31/2013	3	2	4		
LUM01649	LUM	8/31/2013	3	2	5		
LUM01664	LUM	8/31/2013	3	3	6		
LUM01665	LUM	8/31/2013	3	3	4		
LUM01666	LUM	8/31/2013	3	3	3		
LUM01667	LUM	8/31/2013	3	3	5		
LUM01668	LUM	8/31/2013	3	3	4		
LUM01669	LUM	8/31/2013	3	3	2		
LUM01671	LUM	8/31/2013	3	3	3		
LUM01672	LUM	8/31/2013	3	3	1		
LUM01673	LUM	8/31/2013	3	3	3		
LUM01674	LUM	8/31/2013	3	3	6		
LUM01675	LUM	8/31/2013	3	3	4		
LUM01676	LUM	8/31/2013	3	3	6		
LUM01677	LUM	8/31/2013	3	3	3		
LUM01678	LUM	8/31/2013	3	3	2		
LUM01681	LUM	8/31/2013	3	3	5		
LUM01682	LUM	8/31/2013	3	3	2	WS	M
LUM01683	LUM	8/31/2013	3	3	2		
LUM01684	LUM	8/31/2013	3	3	2		
LUM01685	LUM	8/31/2013	3	3	1		
LUM01686	LUM	8/31/2013	3	3	1		
LUM01687	LUM	8/31/2013	3	3	3		
LUM01694	LUM	12/10/2013	4	1	1		
LUM01695	LUM	12/10/2013	4	1	1		
LUM01696	LUM	12/10/2013	4	1	1		
LUM01697	LUM	12/10/2013	4	1	1		
LUM01698	LUM	12/10/2013	4	1	3	WS	L
LUM01700	LUM	12/10/2013	4	1	1		
LUM01701	LUM	12/10/2013	4	1	1		
LUM01702	LUM	12/10/2013	4	1	1		
LUM01703	LUM	12/10/2013	4	1	3	WS	L
LUM01704	LUM	12/10/2013	4	1	1		
LUM01705	LUM	12/10/2013	4	1	1		
LUM01706	LUM	12/10/2013	4	1	1		
LUM01707	LUM	12/10/2013	4	1	1		
LUM01708	LUM	12/10/2013	4	1	1		
LUM01709	LUM	12/10/2013	4	1	1		
LUM01710	LUM	12/10/2013	4	1	1		
LUM01711	LUM	12/10/2013	4	1	1		
LUM01712	LUM	12/10/2013	4	1	2	WS	L
LUM01713	LUM	12/10/2013	4	1	2		
LUM01716	LUM	12/10/2013	4	1	6	WS	L
LUM01717	LUM	12/10/2013	4	1	2		
LUM01718	LUM	12/10/2013	4	1	3		
LUM01723	LUM	12/10/2013	4	1	3	WS	L
LUM01724	LUM	12/10/2013	4	1	2	WS	L
LUM01725	LUM	12/10/2013	4	1	1		
LUM01726	LUM	12/10/2013	4	1	1		
LUM01727	LUM	12/10/2013	4	1	1		
LUM01728	LUM	12/10/2013	4	1	1		
LUM01729	LUM	12/10/2013	4	1	1		
LUM01730	LUM	12/10/2013	4	1	1		
LUM01738	LUM	12/10/2013	4	1	6	WS	L
LUM01739	LUM	12/10/2013	4	1	2		
LUM01740	LUM	12/10/2013	4	1	5	WS	L
LUM01741	LUM	12/10/2013	4	1	1		
LUM01742	LUM	12/10/2013	4	1	1		
LUM01743	LUM	12/10/2013	4	1	1		
LUM01744	LUM	12/10/2013	4	1	1		
LUM01745	LUM	12/10/2013	4	1	1		
LUM01746	LUM	12/10/2013	4	1	1		
LUM01747	LUM	12/10/2013	4	1	1		
LUM01748	LUM	12/10/2013	4	1	1		
LUM01749	LUM	12/10/2013	4	1	1		
LUM01750	LUM	12/10/2013	4	1	1		
LUM01751	LUM	12/10/2013	4	1	2	WS	L
LUM01752	LUM	12/10/2013	4	1	2	WS	L
LUM01753	LUM	12/10/2013	4	1	2		
LUM01754	LUM	12/10/2013	4	1	3	WS	L
LUM01755	LUM	12/10/2013	4	1	3		
LUM01757	LUM	12/10/2013	4	2	1		
LUM01758	LUM	12/10/2013	4	2	1		
LUM01759	LUM	12/10/2013	4	2	5		
LUM01760	LUM	12/10/2013	4	2	4		
LUM01761	LUM	12/10/2013	4	2	6	WS	L
LUM01766	LUM	12/10/2013	4	2	2		
LUM01767	LUM	12/10/2013	4	2	5	WS	L
LUM01768	LUM	12/10/2013	4	2	5		
LUM01769	LUM	12/10/2013	4	2	3		
LUM01770	LUM	12/10/2013	4	2	2		
LUM01771	LUM	12/10/2013	4	2	2		
LUM01772	LUM	12/10/2013	4	2	2		
LUM01773	LUM	12/10/2013	4	2	1		
LUM01774	LUM	12/10/2013	4	2	1		
LUM01775	LUM	12/10/2013	4	2	1		
LUM01776	LUM	12/10/2013	4	2	1		
LUM01777	LUM	12/10/2013	4	2	1		
LUM01778	LUM	12/10/2013	4	2	1		
LUM01779	LUM	12/10/2013	4	2	1		
LUM01780	LUM	12/10/2013	4	2	1		
LUM01781	LUM	12/10/2013	4	2	1		
LUM01782	LUM	12/10/2013	4	2	1		
LUM01783	LUM	12/10/2013	4	2	1		
LUM01784	LUM	12/10/2013	4	2	6	WS	L
LUM01785	LUM	12/10/2013	4	2	1		
LUM01788	LUM	12/10/2013	4	2	2		
LUM01789	LUM	12/10/2013	4	2	3	WS	L
LUM01790	LUM	12/10/2013	4	2	3	WS	L
LUM01791	LUM	12/10/2013	4	2	5	WS	L
LUM01796	LUM	12/10/2013	4	2	1		
LUM01797	LUM	12/10/2013	4	2	1		
LUM01798	LUM	12/10/2013	4	2	1		
LUM01799	LUM	12/10/2013	4	2	1		
LUM01800	LUM	12/10/2013	4	2	1		
LUM01805	LUM	12/10/2013	4	2	6	WS	L
LUM01806	LUM	12/10/2013	4	2	5		
LUM01808	LUM	12/10/2013	4	2	1		
LUM01809	LUM	12/10/2013	4	2	1		
LUM01810	LUM	12/10/2013	4	2	1		
LUM01811	LUM	12/10/2013	4	2	4		
LUM01812	LUM	12/10/2013	4	2	5	WS	L
LUM01813	LUM	12/10/2013	4	2	5		
LUM01820	LUM	12/10/2013	4	3	4		
LUM01825	LUM	12/10/2013	4	3	2		
LUM01826	LUM	12/10/2013	4	3	3		
LUM01830	LUM	12/10/2013	4	3	5		
LUM01831	LUM	12/10/2013	4	3	5		
LUM01833	LUM	12/10/2013	4	3	4		
LUM01834	LUM	12/10/2013	4	3	3		
LUM01835	LUM	12/10/2013	4	3	3		
LUM01838	LUM	12/10/2013	4	3	1		
LUM01839	LUM	12/10/2013	4	3	1		
LUM01840	LUM	12/10/2013	4	3	1		
LUM01841	LUM	12/10/2013	4	3	1		
LUM01850	LUM	12/10/2013	4	3	3		
LUM01851	LUM	12/10/2013	4	3	3		
LUM01852	LUM	12/10/2013	4	3	6		
LUM01855	LUM	12/10/2013	4	3	6		
LUM01856	LUM	12/10/2013	4	3	3		
LUM01859	LUM	12/10/2013	4	3	4		
LUM01860	LUM	12/10/2013	4	3	1		
LUM01861	LUM	12/10/2013	4	3	1		
LUM01862	LUM	12/10/2013	4	3	1		
LUM01863	LUM	12/10/2013	4	3	3		
LUM01868	LUM	12/10/2013	4	3	3		
LUM01873	LUM	4/1/2014	2	1	1		
LUM01874	LUM	4/1/2014	2	1	1		
LUM01875	LUM	4/1/2014	2	1	1	WS	H
LUM01876	LUM	4/1/2014	2	1	1	WS	H
LUM01877	LUM	4/1/2014	2	1	1	WS	H
LUM01878	LUM	4/1/2014	2	1	1	WS	H
LUM01879	LUM	4/1/2014	2	1	1		
LUM01880	LUM	4/1/2014	2	1	1		
LUM01881	LUM	4/1/2014	2	1	1		
LUM01882	LUM	4/1/2014	2	1	1		
LUM01883	LUM	4/1/2014	2	1	1		
LUM01886	LUM	4/1/2014	2	1	1		
LUM01887	LUM	4/1/2014	2	1	1		
LUM01889	LUM	4/1/2014	2	1	6	WS	M
LUM01890	LUM	4/1/2014	2	1	2	WS	M
LUM01891	LUM	4/1/2014	2	1	3	WS	L
LUM01892	LUM	4/1/2014	2	1	1	WS	H
LUM01899	LUM	4/1/2014	2	1	3	WS	M
LUM01900	LUM	4/1/2014	2	1	5	WS	M
LUM01905	LUM	4/1/2014	2	1	5	WS	L
LUM01906	LUM	4/1/2014	2	1	1		
LUM01907	LUM	4/1/2014	2	1	1		
LUM01908	LUM	4/1/2014	2	1	1		
LUM01909	LUM	4/1/2014	2	1	1		
LUM01910	LUM	4/1/2014	2	1	1		
LUM01911	LUM	4/1/2014	2	1	2		
LUM01914	LUM	4/1/2014	2	1	2	WS	M
LUM01915	LUM	4/1/2014	2	1	5	WS	L
LUM01921	LUM	4/1/2014	2	1	5	WS	M
LUM01922	LUM	4/1/2014	2	1	3	WS	M
LUM01924	LUM	4/1/2014	2	1	5	WS	L
LUM01925	LUM	4/1/2014	2	1	2	WS	L
LUM01926	LUM	4/1/2014	2	1	2	WS	L
LUM01927	LUM	4/1/2014	2	1	2	WS	L
LUM01931	LUM	4/1/2014	2	2	5		
LUM01932	LUM	4/1/2014	2	2	3	WS	L
LUM01933	LUM	4/1/2014	2	2	3	WS	L
LUM01934	LUM	4/1/2014	2	2	6		
LUM01937	LUM	4/1/2014	2	2	5	WS	L
LUM01938	LUM	4/1/2014	2	2	5	WS	L
LUM01939	LUM	4/1/2014	2	2	3		
LUM01940	LUM	4/1/2014	2	2	4	WS	L
LUM01942	LUM	4/1/2014	2	2	2		
LUM01943	LUM	4/1/2014	2	2	2		
LUM01944	LUM	4/1/2014	2	2	3		
LUM01945	LUM	4/1/2014	2	2	3		
LUM01946	LUM	4/1/2014	2	2	1	WS	M
LUM01947	LUM	4/1/2014	2	2	1	WS	M
LUM01948	LUM	4/1/2014	2	2	1	WS	M
LUM01949	LUM	4/1/2014	2	2	1	WS	M
LUM01950	LUM	4/1/2014	2	2	1	WS	M
LUM01951	LUM	4/1/2014	2	2	1		
LUM01952	LUM	4/1/2014	2	2	1		
LUM01953	LUM	4/1/2014	2	2	1		
LUM01954	LUM	4/1/2014	2	2	1		
LUM01955	LUM	4/1/2014	2	2	1		
LUM01961	LUM	4/1/2014	2	2	1	WS	
LUM01962	LUM	4/1/2014	2	2	1		
LUM01963	LUM	4/1/2014	2	2	1		
LUM01964	LUM	4/1/2014	2	2	1		
LUM01965	LUM	4/1/2014	2	2	1		
LUM01966	LUM	4/1/2014	2	2	1		
LUM01967	LUM	4/1/2014	2	2	1		
LUM01968	LUM	4/1/2014	2	2	1		
LUM01969	LUM	4/1/2014	2	2	1		
LUM01970	LUM	4/1/2014	2	2	1		
LUM01971	LUM	4/1/2014	2	2	1		
