ID	SITE	DATE	QUARTER	TRANSECT	SZ_CL	WS	WS-SEV
TUM15974	TUM	2/1/2012	1	1	1		
TUM15975	TUM	2/1/2012	1	1	1		
TUM15976	TUM	2/1/2012	1	1	1		
TUM15977	TUM	2/1/2012	1	1	1		
TUM15978	TUM	2/1/2012	1	1	1		
TUM15979	TUM	2/1/2012	1	1	1		
TUM15980	TUM	2/1/2012	1	1	1		
TUM15981	TUM	2/1/2012	1	1	2	WS	
TUM15982	TUM	2/1/2012	1	1	2		
TUM16000	TUM	2/1/2012	1	1	1		
TUM16001	TUM	2/1/2012	1	1	1		
TUM16002	TUM	2/1/2012	1	1	1		
TUM16003	TUM	2/1/2012	1	1	1		
TUM16004	TUM	2/1/2012	1	1	1		
TUM16005	TUM	2/1/2012	1	1	1		
TUM16006	TUM	2/1/2012	1	1	1		
TUM16007	TUM	2/1/2012	1	1	2		
TUM16008	TUM	2/1/2012	1	1	2		
TUM16009	TUM	2/1/2012	1	1	2		
TUM16010	TUM	2/1/2012	1	1	2		
TUM16011	TUM	2/1/2012	1	1	2		
TUM16012	TUM	2/1/2012	1	1	3		
TUM16013	TUM	2/1/2012	1	1	3		
TUM16014	TUM	2/1/2012	1	1	3		
TUM16022	TUM	2/1/2012	1	1	1		
TUM16023	TUM	2/1/2012	1	1	1		
TUM16024	TUM	2/1/2012	1	1	1		
TUM16025	TUM	2/1/2012	1	1	1		
TUM16026	TUM	2/1/2012	1	1	2		
TUM16027	TUM	2/1/2012	1	1	2		
TUM16028	TUM	2/1/2012	1	1	3		
TUM16029	TUM	2/1/2012	1	1	3		
TUM16054	TUM	2/1/2012	1	1	1		
TUM16055	TUM	2/1/2012	1	1	1		
TUM16056	TUM	2/1/2012	1	1	1		
TUM16057	TUM	2/1/2012	1	1	1		
TUM16058	TUM	2/1/2012	1	1	2		
TUM16059	TUM	2/1/2012	1	1	2		
TUM16060	TUM	2/1/2012	1	1	2		
TUM16061	TUM	2/1/2012	1	1	2		
TUM16062	TUM	2/1/2012	1	2	1		
TUM16063	TUM	2/1/2012	1	2	2		
TUM16064	TUM	2/1/2012	1	2	3		
TUM16081	TUM	2/1/2012	1	2	2		
TUM16083	TUM	2/1/2012	1	2	1		
TUM16084	TUM	2/1/2012	1	2	1		
TUM16085	TUM	2/1/2012	1	2	1		
TUM16087	TUM	2/1/2012	1	2	2		
TUM16088	TUM	2/1/2012	1	2	2		
TUM16104	TUM	2/1/2012	1	2	1		
TUM16105	TUM	2/1/2012	1	2	1		
TUM16106	TUM	2/1/2012	1	2	1		
TUM16107	TUM	2/1/2012	1	2	1		
TUM16108	TUM	2/1/2012	1	2	1		
TUM16109	TUM	2/1/2012	1	2	1		
TUM16110	TUM	2/1/2012	1	2	1		
TUM16111	TUM	2/1/2012	1	2	1		
TUM16112	TUM	2/1/2012	1	2	2		
TUM16113	TUM	2/1/2012	1	2	2		
TUM16114	TUM	2/1/2012	1	2	2		
TUM16118	TUM	2/1/2012	1	2	1		
TUM16119	TUM	2/1/2012	1	2	1		
TUM16120	TUM	2/1/2012	1	2	2		
TUM16121	TUM	2/1/2012	1	2	2		
TUM16122	TUM	2/1/2012	1	2	2		
TUM16123	TUM	2/1/2012	1	2	2		
TUM16124	TUM	2/1/2012	1	2	2		
TUM16135	TUM	2/1/2012	1	2	1		
TUM16136	TUM	2/1/2012	1	2	1		
TUM16137	TUM	2/1/2012	1	2	1		
TUM16138	TUM	2/1/2012	1	2	1		
TUM16139	TUM	2/1/2012	1	2	1		
TUM16140	TUM	2/1/2012	1	2	2		
TUM16141	TUM	2/1/2012	1	2	2		
TUM16142	TUM	2/1/2012	1	2	2		
TUM16162	TUM	2/1/2012	1	2	1		
TUM16163	TUM	2/1/2012	1	2	1		
TUM16164	TUM	2/1/2012	1	2	1		
TUM16165	TUM	2/1/2012	1	2	1		
TUM16166	TUM	2/1/2012	1	2	1		
TUM16167	TUM	2/1/2012	1	2	1		
TUM16168	TUM	2/1/2012	1	2	1		
TUM16169	TUM	2/1/2012	1	2	2		
TUM16170	TUM	2/1/2012	1	2	2		
TUM16171	TUM	2/1/2012	1	2	2		
TUM16172	TUM	2/1/2012	1	2	2		
TUM16173	TUM	2/1/2012	1	2	3		
TUM16189	TUM	2/1/2012	1	2	1		
TUM16190	TUM	2/1/2012	1	2	2		
TUM16194	TUM	2/1/2012	1	2	1		
TUM16240	TUM	2/1/2012	1	2	1		
TUM16241	TUM	2/1/2012	1	2	1		
TUM16242	TUM	2/1/2012	1	2	2		
TUM16255	TUM	2/1/2012	1	2	1		
TUM16256	TUM	2/1/2012	1	2	2		
TUM16257	TUM	2/1/2012	1	2	2		
TUM16258	TUM	2/1/2012	1	2	3		
TUM16283	TUM	10/28/2011	4	1	1		
TUM16284	TUM	10/28/2011	4	1	1		
TUM16285	TUM	10/28/2011	4	1	1		
TUM16286	TUM	10/28/2011	4	1	1		
TUM16287	TUM	10/28/2011	4	1	1		
TUM16288	TUM	10/28/2011	4	1	2		
TUM16289	TUM	10/28/2011	4	1	3		
TUM16307	TUM	10/28/2011	4	1	1		
TUM16308	TUM	10/28/2011	4	1	1		
TUM16309	TUM	10/28/2011	4	1	1		
TUM16310	TUM	10/28/2011	4	1	2		
TUM16311	TUM	10/28/2011	4	1	2		
TUM16312	TUM	10/28/2011	4	1	2		
TUM16313	TUM	10/28/2011	4	1	2		
TUM16314	TUM	10/28/2011	4	1	2		
TUM16315	TUM	10/28/2011	4	1	3		
TUM16334	TUM	10/28/2011	4	1	1		
TUM16335	TUM	10/28/2011	4	1	1		
TUM16336	TUM	10/28/2011	4	1	1		
TUM16337	TUM	10/28/2011	4	1	1		
TUM16338	TUM	10/28/2011	4	1	1		
TUM16339	TUM	10/28/2011	4	1	1		
TUM16340	TUM	10/28/2011	4	1	3		
TUM16341	TUM	10/28/2011	4	1	3		
TUM16342	TUM	10/28/2011	4	1	3		
TUM16343	TUM	10/28/2011	4	1	3		
TUM16344	TUM	10/28/2011	4	1	2		
TUM16345	TUM	10/28/2011	4	1	3		
TUM16377	TUM	10/28/2011	4	1	1		
TUM16378	TUM	10/28/2011	4	1	1		
TUM16379	TUM	10/28/2011	4	1	1		
TUM16380	TUM	10/28/2011	4	1	1		
TUM16381	TUM	10/28/2011	4	1	1		
TUM16382	TUM	10/28/2011	4	1	2		
TUM16383	TUM	10/28/2011	4	1	2		
TUM16384	TUM	10/28/2011	4	1	2		
TUM16385	TUM	10/28/2011	4	1	3		
TUM16386	TUM	10/28/2011	4	1	3		
TUM16405	TUM	10/28/2011	4	1	1		
TUM16406	TUM	10/28/2011	4	1	1		
TUM16407	TUM	10/28/2011	4	1	4	WS	
TUM16408	TUM	10/28/2011	4	1	5		
TUM16419	TUM	10/28/2011	4	1	1		
TUM16420	TUM	10/28/2011	4	1	1		
TUM16421	TUM	10/28/2011	4	1	1		
TUM16422	TUM	10/28/2011	4	1	5		
TUM16443	TUM	10/28/2011	4	1	1		
TUM16444	TUM	10/28/2011	4	1	1		
TUM16445	TUM	10/28/2011	4	1	1		
TUM16446	TUM	10/28/2011	4	1	1		
TUM16447	TUM	10/28/2011	4	1	2		
TUM16448	TUM	10/28/2011	4	1	2		
TUM16449	TUM	10/28/2011	4	1	2		
TUM16450	TUM	10/28/2011	4	1	3		
TUM16471	TUM	10/28/2011	4	1	1		
TUM16472	TUM	10/28/2011	4	1	1		
TUM16473	TUM	10/28/2011	4	1	1		
TUM16474	TUM	10/28/2011	4	1	2		
TUM16475	TUM	10/28/2011	4	1	5		
TUM16501	TUM	10/28/2011	4	1	1		
TUM16502	TUM	10/28/2011	4	1	1		
TUM16503	TUM	10/28/2011	4	1	1		
TUM16504	TUM	10/28/2011	4	1	1		
TUM16505	TUM	10/28/2011	4	1	1		
TUM16506	TUM	10/28/2011	4	1	1		
TUM16507	TUM	10/28/2011	4	1	2		
TUM16508	TUM	10/28/2011	4	1	2		
TUM16509	TUM	10/28/2011	4	1	2		
TUM16510	TUM	10/28/2011	4	1	2		
TUM16511	TUM	10/28/2011	4	1	2		
TUM16512	TUM	10/28/2011	4	1	2		
TUM16545	TUM	10/28/2011	4	1	1		
TUM16546	TUM	10/28/2011	4	1	1		
TUM16547	TUM	10/28/2011	4	1	1		
TUM16548	TUM	10/28/2011	4	1	1		
TUM16549	TUM	10/28/2011	4	1	1		
TUM16550	TUM	10/28/2011	4	1	1		
TUM16551	TUM	10/28/2011	4	1	1		
TUM16552	TUM	10/28/2011	4	1	1		
TUM16553	TUM	10/28/2011	4	1	1		
TUM16554	TUM	10/28/2011	4	1	1		
TUM16555	TUM	10/28/2011	4	1	1		
TUM16556	TUM	10/28/2011	4	1	2		
TUM16557	TUM	10/28/2011	4	1	2		
TUM16558	TUM	10/28/2011	4	1	2		
TUM16559	TUM	10/28/2011	4	1	2		
TUM16560	TUM	10/28/2011	4	1	2		
TUM16561	TUM	10/28/2011	4	1	3	WS	
TUM16574	TUM	10/28/2011	4	1	1		
TUM16575	TUM	10/28/2011	4	1	1		
TUM16576	TUM	10/28/2011	4	1	1		
TUM16577	TUM	10/28/2011	4	1	1		
TUM16578	TUM	10/28/2011	4	1	1		
TUM16579	TUM	10/28/2011	4	1	1		
TUM16580	TUM	10/28/2011	4	1	1		
TUM16581	TUM	10/28/2011	4	1	1		
TUM16582	TUM	10/28/2011	4	1	1		
TUM16583	TUM	10/28/2011	4	1	1		
TUM16584	TUM	10/28/2011	4	1	2		
TUM16585	TUM	10/28/2011	4	1	2		
TUM16586	TUM	10/28/2011	4	1	2		
TUM16587	TUM	10/28/2011	4	1	2		
TUM16588	TUM	10/28/2011	4	1	2		
TUM16589	TUM	10/28/2011	4	1	3		
TUM16590	TUM	10/28/2011	4	1	3		
TUM16599	TUM	10/28/2011	4	1	1		
TUM16600	TUM	10/28/2011	4	1	1		
TUM16601	TUM	10/28/2011	4	1	1		
TUM16602	TUM	10/28/2011	4	1	2		
TUM16612	TUM	10/28/2011	4	2	1		
TUM16613	TUM	10/28/2011	4	2	2		
TUM16614	TUM	10/28/2011	4	2	2		
TUM16615	TUM	10/28/2011	4	2	2		
TUM16616	TUM	10/28/2011	4	2	2		
TUM16627	TUM	10/28/2011	4	2	3		
TUM16630	TUM	10/28/2011	4	2	1		
TUM16642	TUM	10/28/2011	4	2	1		
TUM16643	TUM	10/28/2011	4	2	1		
TUM16686	TUM	10/28/2011	4	2	1		
TUM16687	TUM	10/28/2011	4	2	1		
TUM16688	TUM	10/28/2011	4	2	1		
TUM16689	TUM	10/28/2011	4	2	1		
TUM16690	TUM	10/28/2011	4	2	1		
TUM16691	TUM	10/28/2011	4	2	1		
TUM16692	TUM	10/28/2011	4	2	2		
TUM16699	TUM	10/28/2011	4	2	1		
TUM16700	TUM	10/28/2011	4	2	1		
TUM16701	TUM	10/28/2011	4	2	1		
TUM16702	TUM	10/28/2011	4	2	1		
TUM16703	TUM	10/28/2011	4	2	1		
TUM16704	TUM	10/28/2011	4	2	1		
TUM16712	TUM	10/28/2011	4	2	1		
TUM16713	TUM	10/28/2011	4	2	1		
TUM16714	TUM	10/28/2011	4	2	1		
TUM16715	TUM	10/28/2011	4	2	1		
TUM16716	TUM	10/28/2011	4	2	1		
TUM16717	TUM	10/28/2011	4	2	1		
TUM16718	TUM	10/28/2011	4	2	1		
TUM16719	TUM	10/28/2011	4	2	1		
TUM16720	TUM	10/28/2011	4	2	2		
TUM16721	TUM	10/28/2011	4	2	2		
TUM16722	TUM	10/28/2011	4	2	3		
TUM16723	TUM	10/28/2011	4	2	3		
TUM16745	TUM	10/28/2011	4	2	1		
TUM16746	TUM	10/28/2011	4	2	1		
TUM16747	TUM	10/28/2011	4	2	1		
TUM16748	TUM	10/28/2011	4	2	1		
TUM16749	TUM	10/28/2011	4	2	1		
TUM16750	TUM	10/28/2011	4	2	1		
TUM16751	TUM	10/28/2011	4	2	1		
TUM16752	TUM	10/28/2011	4	2	1		
TUM16753	TUM	10/28/2011	4	2	1		
TUM16754	TUM	10/28/2011	4	2	1		
TUM16755	TUM	10/28/2011	4	2	1		
TUM16826	TUM	10/28/2011	4	2	1		
TUM16827	TUM	10/28/2011	4	2	1		
TUM16828	TUM	10/28/2011	4	2	1		
TUM16829	TUM	10/28/2011	4	2	1		
TUM16864	TUM	10/28/2011	4	2	1		
TUM16865	TUM	10/28/2011	4	2	1		
TUM16866	TUM	10/28/2011	4	2	2		
TUM16867	TUM	10/28/2011	4	2	2		
TUM16871	TUM	10/28/2011	4	3	1		
TUM16898	TUM	10/28/2011	4	3	1		
TUM16899	TUM	10/28/2011	4	3	1		
TUM16900	TUM	10/28/2011	4	3	3		
TUM16915	TUM	10/28/2011	4	3	1		
TUM16916	TUM	10/28/2011	4	3	1		
TUM16917	TUM	10/28/2011	4	3	1		
TUM16963	TUM	10/28/2011	4	3	1		
TUM16964	TUM	10/28/2011	4	3	1		
TUM17007	TUM	10/28/2011	4	3	3		
TUM17008	TUM	10/28/2011	4	3	1		
TUM17009	TUM	10/28/2011	4	3	1		
TUM17010	TUM	10/28/2011	4	3	1		
TUM17075	TUM	10/28/2011	4	3	1		
TUM17076	TUM	10/28/2011	4	3	1		
TUM17077	TUM	10/28/2011	4	3	1		
TUM17089	TUM	10/28/2011	4	3	1		
TUM17090	TUM	10/28/2011	4	3	1		
TUM17091	TUM	10/28/2011	4	3	1		
TUM17092	TUM	10/28/2011	4	3	1		
TUM17093	TUM	10/28/2011	4	3	1		
TUM17094	TUM	10/28/2011	4	3	1		
TUM17167	TUM	4/18/2013	2	1	1		
TUM17168	TUM	4/18/2013	2	1	1		
TUM17169	TUM	4/18/2013	2	1	1		
TUM17170	TUM	4/18/2013	2	1	1		
TUM17171	TUM	4/18/2013	2	1	1		
TUM17172	TUM	4/18/2013	2	1	1		
TUM17173	TUM	4/18/2013	2	1	1		
TUM17174	TUM	4/18/2013	2	1	1		
TUM17175	TUM	4/18/2013	2	1	1		
TUM17176	TUM	4/18/2013	2	1	2		
TUM17177	TUM	4/18/2013	2	1	2		
TUM17178	TUM	4/18/2013	2	1	2		
TUM17179	TUM	4/18/2013	2	1	2		
TUM17180	TUM	4/18/2013	2	1	3		
TUM17189	TUM	4/18/2013	2	1	1		
TUM17190	TUM	4/18/2013	2	1	1		
TUM17191	TUM	4/18/2013	2	1	3		
TUM17192	TUM	4/18/2013	2	1	3		
TUM17193	TUM	4/18/2013	2	1	3		
TUM17194	TUM	4/18/2013	2	1	3		
TUM17195	TUM	4/18/2013	2	1	4		
TUM17196	TUM	4/18/2013	2	1	2		
TUM17197	TUM	4/18/2013	2	1	2		
TUM17204	TUM	4/18/2013	2	1	2	WS	L
TUM17205	TUM	4/18/2013	2	1	2		
TUM17206	TUM	4/18/2013	2	1	3		
TUM17207	TUM	4/18/2013	2	1	3		
TUM17208	TUM	4/18/2013	2	1	3		
TUM17225	TUM	4/18/2013	2	1	1		
TUM17226	TUM	4/18/2013	2	1	1		
TUM17227	TUM	4/18/2013	2	1	1		
TUM17228	TUM	4/18/2013	2	1	2	WS	L
TUM17229	TUM	4/18/2013	2	1	2	WS	L
TUM17230	TUM	4/18/2013	2	1	2	WS	M
TUM17231	TUM	4/18/2013	2	1	2		
TUM17232	TUM	4/18/2013	2	1	2		
TUM17233	TUM	4/18/2013	2	1	2		
TUM17234	TUM	4/18/2013	2	1	3		
TUM17249	TUM	4/18/2013	2	1	2		
TUM17250	TUM	4/18/2013	2	1	2		
TUM17251	TUM	4/18/2013	2	1	2		
TUM17252	TUM	4/18/2013	2	1	3	WS	L
TUM17253	TUM	4/18/2013	2	1	3		
TUM17254	TUM	4/18/2013	2	1	3		
TUM17255	TUM	4/18/2013	2	1	3		
TUM17256	TUM	4/18/2013	2	1	4		
TUM17294	TUM	4/18/2013	2	1	1		
TUM17295	TUM	4/18/2013	2	1	1		
TUM17296	TUM	4/18/2013	2	1	1		
TUM17297	TUM	4/18/2013	2	1	1		
TUM17298	TUM	4/18/2013	2	1	1		
TUM17299	TUM	4/18/2013	2	1	1		
TUM17300	TUM	4/18/2013	2	1	1		
TUM17301	TUM	4/18/2013	2	1	1		
TUM17302	TUM	4/18/2013	2	1	1		
TUM17303	TUM	4/18/2013	2	1	1		
TUM17304	TUM	4/18/2013	2	1	1		
TUM17305	TUM	4/18/2013	2	1	2		
TUM17306	TUM	4/18/2013	2	1	2		
TUM17307	TUM	4/18/2013	2	1	2		
TUM17308	TUM	4/18/2013	2	1	2		
TUM17309	TUM	4/18/2013	2	1	2		
TUM17310	TUM	4/18/2013	2	1	2		
TUM17330	TUM	4/18/2013	2	1	5	WS	L
TUM17331	TUM	4/18/2013	2	1	2		
TUM17332	TUM	4/18/2013	2	1	2		
TUM17333	TUM	4/18/2013	2	1	1		
TUM17334	TUM	4/18/2013	2	1	1		
TUM17343	TUM	4/18/2013	2	1	3	WS	L
TUM17359	TUM	4/18/2013	2	1	3		
TUM17360	TUM	4/18/2013	2	1	2		
TUM17361	TUM	4/18/2013	2	1	1		
TUM17362	TUM	4/18/2013	2	1	1		
TUM17363	TUM	4/18/2013	2	1	1		
TUM17364	TUM	4/18/2013	2	1	1		
TUM17380	TUM	4/18/2013	2	1	1		
TUM17381	TUM	4/18/2013	2	1	1		
TUM17382	TUM	4/18/2013	2	1	1		
TUM17383	TUM	4/18/2013	2	1	1		
TUM17384	TUM	4/18/2013	2	1	2		
TUM17385	TUM	4/18/2013	2	1	2		
TUM17386	TUM	4/18/2013	2	1	2		
TUM17387	TUM	4/18/2013	2	1	3		
TUM17421	TUM	4/18/2013	2	1	1		
TUM17422	TUM	4/18/2013	2	1	1		
TUM17423	TUM	4/18/2013	2	1	1		
TUM17424	TUM	4/18/2013	2	1	1		
TUM17425	TUM	4/18/2013	2	1	1		
TUM17426	TUM	4/18/2013	2	1	1		
TUM17427	TUM	4/18/2013	2	1	1		
TUM17428	TUM	4/18/2013	2	1	2		
TUM17429	TUM	4/18/2013	2	1	2		
TUM17430	TUM	4/18/2013	2	1	2		
TUM17431	TUM	4/18/2013	2	1	2		
TUM17449	TUM	4/18/2013	2	1	1		
TUM17450	TUM	4/18/2013	2	1	1		
TUM17451	TUM	4/18/2013	2	1	1		
TUM17452	TUM	4/18/2013	2	1	1		
TUM17453	TUM	4/18/2013	2	1	1		
TUM17454	TUM	4/18/2013	2	1	1		
TUM17455	TUM	4/18/2013	2	1	2		
TUM17456	TUM	4/18/2013	2	1	3		
TUM17457	TUM	4/18/2013	2	1	4		
TUM17489	TUM	4/18/2013	2	1	1		
TUM17490	TUM	4/18/2013	2	1	1		
TUM17491	TUM	4/18/2013	2	1	1		
TUM17492	TUM	4/18/2013	2	1	1		
TUM17493	TUM	4/18/2013	2	1	2		
TUM17494	TUM	4/18/2013	2	1	2		
TUM17495	TUM	4/18/2013	2	1	2		
TUM17496	TUM	4/18/2013	2	1	2		
TUM17497	TUM	4/18/2013	2	1	2		
TUM17498	TUM	4/18/2013	2	1	2		
TUM17499	TUM	4/18/2013	2	1	3		
TUM17505	TUM	4/18/2013	2	2	3		
TUM17506	TUM	4/18/2013	2	2	3		
TUM17523	TUM	4/18/2013	2	2	2		
TUM17524	TUM	4/18/2013	2	2	2		
TUM17525	TUM	4/18/2013	2	2	2		
TUM17550	TUM	4/18/2013	2	2	1		
TUM17551	TUM	4/18/2013	2	2	1		
TUM17565	TUM	4/18/2013	2	2	3	WS	L
TUM17566	TUM	4/18/2013	2	2	2		
TUM17570	TUM	4/18/2013	2	2	1		
TUM17571	TUM	4/18/2013	2	2	2		
TUM17602	TUM	4/18/2013	2	2	1		
TUM17603	TUM	4/18/2013	2	2	1		
TUM17604	TUM	4/18/2013	2	2	2		
TUM17605	TUM	4/18/2013	2	2	2		
TUM17606	TUM	4/18/2013	2	2	2		
TUM17607	TUM	4/18/2013	2	2	2		
TUM17608	TUM	4/18/2013	2	2	1		
TUM17609	TUM	4/18/2013	2	2	1		
TUM17610	TUM	4/18/2013	2	2	1		
TUM17611	TUM	4/18/2013	2	2	1		
TUM17612	TUM	4/18/2013	2	2	1		
TUM17613	TUM	4/18/2013	2	2	1		
TUM17672	TUM	4/18/2013	2	2	1		
TUM17673	TUM	4/18/2013	2	2	1		
TUM17714	TUM	4/18/2013	2	2	3		
TUM17715	TUM	4/18/2013	2	2	3		
TUM17716	TUM	4/18/2013	2	2	3		
TUM17740	TUM	4/18/2013	2	2	1		
TUM17741	TUM	4/18/2013	2	2	1		
TUM17742	TUM	4/18/2013	2	2	1		
TUM17743	TUM	4/18/2013	2	2	1		
TUM17744	TUM	4/18/2013	2	2	1		
TUM17745	TUM	4/18/2013	2	2	1		
TUM17746	TUM	4/18/2013	2	2	1		
TUM17751	TUM	4/18/2013	2	3	1		
TUM17763	TUM	4/18/2013	2	3	1		
TUM17764	TUM	4/18/2013	2	3	1		
TUM17765	TUM	4/18/2013	2	3	1		
TUM17766	TUM	4/18/2013	2	3	2		
TUM17767	TUM	4/18/2013	2	3	2		
TUM17768	TUM	4/18/2013	2	3	2		
TUM17792	TUM	4/18/2013	2	3	1		
TUM17793	TUM	4/18/2013	2	3	1		
TUM17881	TUM	4/18/2013	2	3	3		
TUM17882	TUM	4/18/2013	2	3	1		
TUM17883	TUM	4/18/2013	2	3	1		
TUM17884	TUM	4/18/2013	2	3	1		
TUM17885	TUM	4/18/2013	2	3	1		
TUM17886	TUM	4/18/2013	2	3	1		
TUM17887	TUM	4/18/2013	2	3	1		
TUM17888	TUM	4/18/2013	2	3	1		
TUM17889	TUM	4/18/2013	2	3	1		
TUM17890	TUM	4/18/2013	2	3	1		
TUM17891	TUM	4/18/2013	2	3	1		
TUM17892	TUM	4/18/2013	2	3	1		
TUM17893	TUM	4/18/2013	2	3	1		
TUM17894	TUM	4/18/2013	2	3	2		
TUM17895	TUM	4/18/2013	2	3	2		
TUM17925	TUM	1/2/2013	1	1	1		
TUM17926	TUM	1/2/2013	1	1	1		
TUM17927	TUM	1/2/2013	1	1	1		
TUM17928	TUM	1/2/2013	1	1	1		
TUM17929	TUM	1/2/2013	1	1	1		
TUM17930	TUM	1/2/2013	1	1	1		
TUM17931	TUM	1/2/2013	1	1	2		
TUM17932	TUM	1/2/2013	1	1	2		
TUM17933	TUM	1/2/2013	1	1	2		
TUM17934	TUM	1/2/2013	1	1	2		
TUM17935	TUM	1/2/2013	1	1	2		
TUM17939	TUM	1/2/2013	1	1	3		
TUM17940	TUM	1/2/2013	1	1	2		
TUM17941	TUM	1/2/2013	1	1	1		
TUM17942	TUM	1/2/2013	1	1	1		
TUM17943	TUM	1/2/2013	1	1	1		
TUM17944	TUM	1/2/2013	1	1	1		
TUM17945	TUM	1/2/2013	1	1	1		
TUM17946	TUM	1/2/2013	1	1	1		
TUM17947	TUM	1/2/2013	1	1	1		
TUM17948	TUM	1/2/2013	1	1	1		
TUM17960	TUM	1/2/2013	1	1	1		
TUM17961	TUM	1/2/2013	1	1	1		
TUM17962	TUM	1/2/2013	1	1	2		
TUM17963	TUM	1/2/2013	1	1	2		
TUM17964	TUM	1/2/2013	1	1	2		
TUM17965	TUM	1/2/2013	1	1	3		
TUM17966	TUM	1/2/2013	1	1	3		
TUM17967	TUM	1/2/2013	1	1	4		
TUM17968	TUM	1/2/2013	1	1	2	WS	L
TUM17969	TUM	1/2/2013	1	1	2		
TUM17970	TUM	1/2/2013	1	1	3		
TUM17971	TUM	1/2/2013	1	1	3		
TUM17972	TUM	1/2/2013	1	1	3		
TUM17973	TUM	1/2/2013	1	1	1		
TUM17974	TUM	1/2/2013	1	1	1		
TUM17994	TUM	1/2/2013	1	1	3	WS	L
TUM17995	TUM	1/2/2013	1	1	3		
TUM17996	TUM	1/2/2013	1	1	5	WS	L
TUM17997	TUM	1/2/2013	1	1	1		
TUM17998	TUM	1/2/2013	1	1	2		
TUM17999	TUM	1/2/2013	1	1	2		
TUM18012	TUM	1/2/2013	1	1	5	WS	L
TUM18013	TUM	1/2/2013	1	1	1		
TUM18014	TUM	1/2/2013	1	1	1		
TUM18015	TUM	1/2/2013	1	1	2		
TUM18059	TUM	1/2/2013	1	1	2		
TUM18060	TUM	1/2/2013	1	1	2		
TUM18061	TUM	1/2/2013	1	1	2		
TUM18062	TUM	1/2/2013	1	1	2		
TUM18063	TUM	1/2/2013	1	1	2		
TUM18064	TUM	1/2/2013	1	1	3	WS	L
TUM18065	TUM	1/2/2013	1	1	1		
TUM18066	TUM	1/2/2013	1	1	1		
TUM18072	TUM	1/2/2013	1	1	4	WS	L
TUM18073	TUM	1/2/2013	1	1	3	WS	L
TUM18074	TUM	1/2/2013	1	1	2		
TUM18086	TUM	1/2/2013	1	1	3	WS	M
TUM18087	TUM	1/2/2013	1	1	3		
TUM18088	TUM	1/2/2013	1	1	1		
TUM18089	TUM	1/2/2013	1	1	2		
TUM18093	TUM	1/2/2013	1	1	1		
TUM18094	TUM	1/2/2013	1	1	1		
TUM18095	TUM	1/2/2013	1	1	1		
TUM18096	TUM	1/2/2013	1	1	1		
TUM18101	TUM	1/2/2013	1	1	3		
TUM18108	TUM	1/2/2013	1	1	1		
TUM18109	TUM	1/2/2013	1	1	1		
TUM18110	TUM	1/2/2013	1	1	1		
TUM18111	TUM	1/2/2013	1	1	1		
TUM18112	TUM	1/2/2013	1	1	1		
TUM18113	TUM	1/2/2013	1	1	2		
TUM18114	TUM	1/2/2013	1	1	2		
TUM18115	TUM	1/2/2013	1	1	2		
TUM18116	TUM	1/2/2013	1	1	2		
TUM18159	TUM	1/2/2013	1	1	1		
TUM18160	TUM	1/2/2013	1	1	1		
TUM18161	TUM	1/2/2013	1	1			
TUM18162	TUM	1/2/2013	1	1	1		
TUM18163	TUM	1/2/2013	1	1	1		
TUM18164	TUM	1/2/2013	1	1	1		
TUM18165	TUM	1/2/2013	1	1	1		
TUM18166	TUM	1/2/2013	1	1	1		
TUM18167	TUM	1/2/2013	1	1	1		
TUM18168	TUM	1/2/2013	1	1	1		
TUM18169	TUM	1/2/2013	1	1	1		
TUM18170	TUM	1/2/2013	1	1	1		
TUM18171	TUM	1/2/2013	1	1	2		
TUM18172	TUM	1/2/2013	1	1	2		
TUM18173	TUM	1/2/2013	1	1	2		
TUM18174	TUM	1/2/2013	1	1	2		
TUM18175	TUM	1/2/2013	1	1	2		
TUM18192	TUM	1/2/2013	1	1	3		
TUM18201	TUM	1/2/2013	1	1	1		
TUM18202	TUM	1/2/2013	1	1	1		
TUM18203	TUM	1/2/2013	1	1	1		
TUM18204	TUM	1/2/2013	1	1	1		
TUM18205	TUM	1/2/2013	1	1	1		
TUM18206	TUM	1/2/2013	1	1	1		
TUM18207	TUM	1/2/2013	1	1	1		
TUM18208	TUM	1/2/2013	1	1	2		
TUM18209	TUM	1/2/2013	1	1	2		
TUM18210	TUM	1/2/2013	1	1	2		
TUM18211	TUM	1/2/2013	1	1	2		
TUM18212	TUM	1/2/2013	1	1	2		
TUM18227	TUM	1/2/2013	1	1	3		
TUM18230	TUM	1/2/2013	1	2	3		
TUM18231	TUM	1/2/2013	1	2	3		
TUM18256	TUM	1/2/2013	1	2	2		
TUM18261	TUM	1/2/2013	1	2	1		
TUM18262	TUM	1/2/2013	1	2	2		
TUM18281	TUM	1/2/2013	1	2	1		
TUM18282	TUM	1/2/2013	1	2	1		
TUM18283	TUM	1/2/2013	1	2	1		
TUM18284	TUM	1/2/2013	1	2	2		
TUM18285	TUM	1/2/2013	1	2	2		
TUM18286	TUM	1/2/2013	1	2	2		
TUM18291	TUM	1/2/2013	1	2	2		
TUM18292	TUM	1/2/2013	1	2	2		
TUM18293	TUM	1/2/2013	1	2	2		
TUM18294	TUM	1/2/2013	1	2	2		
TUM18295	TUM	1/2/2013	1	2	2		
TUM18296	TUM	1/2/2013	1	2	2		
TUM18297	TUM	1/2/2013	1	2	1		
